state_name;created_at;grade;id;language;national_avg;question;state_avg;state_id;subject_code;total_student;updated_at
Himachal Pradesh;;5;1926;evs;35.25714569;Suggests ways for hygiene, health, managing waste. disaster/emergency situations and protecting/saving resources;33.56884898;2;EVS513;0;
Himachal Pradesh;;8;1963;language;52.97309821;Read textual/non-textual materials with comprehension and identifies the details, characters, main idea and sequence of ideas and events while reading;58.01134594;2;L813;0;
Himachal Pradesh;;8;2000;math;49.36112431;Solves problems involving large numbers by applying appropriate operations;46.74718092;2;M601;0;
Himachal Pradesh;;8;2037;math;47.59097545;Solves problems on daily life situations involving addition and subtraction of fractions / decimals;48.10424462;2;M606;0;
Himachal Pradesh;;8;2074;math;28.73591711;Finds out the perimeter and area of rectangular objects in the surroundings like floor of the class room, surfaces of a chalk box etc.;27.48759132;2;M620;0;
Himachal Pradesh;;8;2111;math;40.79030337;Arranges given/collected information in the form of table, pictograph and bar graph and interprets them;39.71935319;2;M621;0;
Himachal Pradesh;;8;2148;math;34.17930695;Interprets the division and multiplication of fractions;31.13915158;2;M702;0;
Himachal Pradesh;;8;2185;math;22.99285869;Solves problems related to daily life situations involving rational numbers;17.74475433;2;M705;0;
Himachal Pradesh;;8;2222;math;28.49537318;Uses exponential form of numbers to simplify problems involving multiplication and division of large numbers;21.75871842;2;M706;0;
Himachal Pradesh;;8;2259;math;37.85720974;Adds/subtracts algebraic expressions;33.85266139;2;M707;0;
Himachal Pradesh;;8;2296;math;29.74238625;Solves problems related to conversion of percentage to fraction and decimal and vice versa;24.4440948;2;M710;0;
Himachal Pradesh;;8;2333;math;33.81366236;Finds out approximate area of closed shapes by using unit square grid/graph sheet;31.87343638;2;M717;0;
Himachal Pradesh;;8;2370;math;43.31123397;Finds various representative values for simple data from her/his daily life contexts like mean, median and mode;42.44038907;2;M719;0;
Himachal Pradesh;;8;2407;math;36.72808475;Interprets data using bar graph such as consumption of electricity is more in winters than summer;40.31521763;2;M721;0;
Himachal Pradesh;;8;2444;math;33.51562816;Generalizes properties of addition, subtraction, multiplication and division of rational numbers through patterns;31.2394422;2;M801;0;
Himachal Pradesh;;8;2481;math;39.69694416;Finds rational numbers between two given rational numbers;35.29508712;2;M802;0;
Himachal Pradesh;;8;2518;math;42.80952108;Proves divisibility rules of 2, 3,4, 5, 6, 9 and 11;40.35264056;2;M803;0;
Himachal Pradesh;;8;2555;math;34.15950514;Finds squares,cubes,square roots and cube roots of numbers using different methods;27.37718979;2;M804;0;
Himachal Pradesh;;8;2592;math;42.22910329;uses various algebric identities in solving problem of daily life.;38.67125533;2;M808;0;
Himachal Pradesh;;8;2629;math;39.31517354;Verifies properties of parallelogram and establishes the relationship between them through reasoning;39.1323845;2;M812;0;
Himachal Pradesh;;8;2666;math;30.49771775;Find surface area and volume of cuboidal and cylindrical object;29.47606487;2;M818;0;
Himachal Pradesh;;8;2703;math;29.72837381;Draws and interprets bar charts and pie charts;31.34596036;2;M819;0;
Himachal Pradesh;;8;2740;sci;38.6624294;Classifies materials and organisms based on properties/characteristics;37.95344646;2;SCI703;0;
Himachal Pradesh;;8;2777;sci;37.07110679;Conducts simple investigation to seek answers to queries;38.49421393;2;SCI704;0;
Himachal Pradesh;;8;2814;sci;44.69084783;Relates processes and phenomenon with causes;45.43080795;2;SCI705;0;
Himachal Pradesh;;8;2851;sci;42.66757359;"Measures and calculates e.g.. temperature; pulse rate; speed of moving objects; time period of a simple pendulum, etc.";42.65745969;2;SCI708;0;
Himachal Pradesh;;8;2888;sci;35.44045265;Plots and interprets graphs;38.88852916;2;SCI710;0;
Himachal Pradesh;;8;2925;sci;26.33601219;Constructs models using materials from surroundings and explains their working;27.04035745;2;SCI711;0;
Himachal Pradesh;;8;2962;sci;46.11448868;Differentiates materials, organism and processes;49.46861726;2;SCI801;0;
Himachal Pradesh;;8;2999;sci;33.95429397;Relates processes and phenomenon with causes;32.43365362;2;SCI804;0;
Himachal Pradesh;;8;3036;sci;35.64002396;Explains processes and phenomenon;39.65985111;2;SCI805;0;
Himachal Pradesh;;8;3073;sci;33.72744696;Measures angles of incidence and reflection, etc.;33.51306416;2;SCI807;0;
Himachal Pradesh;;8;3110;sci;44.6740778;Applies learning of scientific concepts in day-to-day life;45.45537413;2;SCI811;0;
Himachal Pradesh;;8;3147;sci;43.70258064;Makes efforts to protect environment;46.84932962;2;SCI813;0;
Himachal Pradesh;;8;3184;sst;40.0252085;Identifies latitudes and longitudes, e.g., poles, equator, tropics, States /Ws of India and other neighboring countries on globe and the world map;39.72930212;2;SST605;0;
Himachal Pradesh;;8;3221;sst;26.31341968;Locates important historical sites, places on an outline map of India.;24.7716987;2;SST610;0;
Himachal Pradesh;;8;3258;sst;35.34243324;Describes the functioning of rural and urban local government bodies in sectors like health and education;34.95556005;2;SST625;0;
Himachal Pradesh;;8;3295;sst;46.21675658;Explains preventive actions to be undertaken in the event of disasters;61.2949792;2;SST703;0;
Himachal Pradesh;;8;3332;sst;43.90557534;Describes formation of landforms due to various factors;39.93148465;2;SST704;0;
Himachal Pradesh;;8;3369;sst;39.38328158;Explains the significance of equality in democracy;37.84293952;2;SST722;0;
Himachal Pradesh;;8;3406;sst;41.68680835;Describes the process of election to the legislative assembly;35.15839249;2;SST726;0;
Himachal Pradesh;;8;3443;sst;56.08979533;Explains the functioning of media with appropriate examples from newspapers;59.90051681;2;SST731;0;
Himachal Pradesh;;8;3480;sst;38.287391;Differentiates between different kinds of markets;34.92091883;2;SST733;0;
Himachal Pradesh;;8;3517;sst;40.68413325;Traces how goods travel through various market places;38.088154;2;SST734;0;
Himachal Pradesh;;8;3554;sst;39.43486333;Describes major crops, types of farming and agricultural practices in her/his own areaistate;36.51027256;2;SST802;0;
Himachal Pradesh;;8;3591;sst;28.45707033;Locates distribution of important minerals e.g. coal and mineral oil on the world map;26.49357779;2;SST805;0;
Himachal Pradesh;;8;3628;sst;37.39117524;Justifies judicious use of natural resources;40.10935324;2;SST807;0;
Himachal Pradesh;;8;3665;sst;35.60179601;Draws interrelationship between types of farming and development in different regions of the world;36.18616552;2;SST809;0;
Himachal Pradesh;;8;3702;sst;28.01137019;Distinguishes the modern period from the medieval and the ancient periods through the use of sources;23.1211861;2;SST810;0;
Himachal Pradesh;;8;3739;sst;32.97000623;Explains the origin, nature and spread of the revolt of 1857 and the lessons learned from it.;32.08735517;2;SST815;0;
Himachal Pradesh;;8;3776;sst;27.40803408;Analyses the decline of pre-existing urban centers and handicraft industries and the development of new urban centers and industries in India during the colonial period;27.7038832;2;SST816;0;
Himachal Pradesh;;8;3813;sst;43.86030071;Analyses the issues related to caste, women, widow remarriage, child marriage, social reforms and the laws and policies of colonial administration towards these issues;39.90306163;2;SST818;0;
Himachal Pradesh;;8;3850;sst;29.15540248;Applies the knowledge of the Fundamental Rights to find out about their violation. protection and promotion in a given situation;31.99341747;2;SST823;0;
Himachal Pradesh;;8;3887;sst;35.89976149;Describes the process of making a law. (e.g. Domestic Violence Act, RTI Act, RTE Act);32.15814204;2;SST827;0;
Himachal Pradesh;;8;3924;sst;36.59235573;Identifies the role of Government in providing public facilities such as water, sanitation, road, electricity etc, and recognizes their availability;31.64644124;2;SST831;0;
Himachal Pradesh;;8;3961;sst;60.53447082;Draws bar diagram to show population of different countries/India/states;64.33222065;2;SST833;0;
Himachal Pradesh;;10;3998;eng;43.18472;Reads, comprehends and responds to complex texts independently.;47.99556;2;E1007;0;
Himachal Pradesh;;10;4035;mil;41.25734;पाठ्यवस्तु में शामिल रचनाओं के अतिरिक्‍त अन्य कविता, कहानी,एकांकी को पढ़ते-लिखते और मंचन करते हैं।;43.303062;2;MIL1011;0;
Himachal Pradesh;;10;4072;math;39.640007;Generalises properties of numbers and relations among them studied earlier to evolve results, such as, Euclid’s division algorithm, Fundamental Theorem of Arithmetic and applies them to solve problems related to real life contexts.;39.080757;2;M1001;0;
Himachal Pradesh;;10;4109;math;32.196224;Develops a relationship between algebraic and graphical methods of finding the zeroes of a polynomial.;28.632751;2;M1002;0;
Himachal Pradesh;;10;4146;math;30.136347;Finds solutions of pairs of linear equations in two variables using graphical and different algebraic methods.;25.8275;2;M1003;0;
Himachal Pradesh;;10;4183;math;36.399822;Demonstrates strategies of finding roots and determining the nature of roots of a quadratic equation.;32.370018;2;M1004;0;
Himachal Pradesh;;10;4220;math;36.75047;Develops strategies to apply the concept of A.P. to daily life situations. Works out ways to differentiate between congruent and similar figures.;34.215996;2;M1005;0;
Himachal Pradesh;;10;4257;math;31.94823;Establishes properties for similarity of two triangles logically using different geometric criteria established earlier such as, Basic Proportionality Theorem, etc.;30.183002;2;M1006;0;
Himachal Pradesh;;10;4294;math;28.170973;"Derives formulae to establish relations for geometrical shapes in the context of a coordinate plane, such as, finding the distance between two given points, to determine the coordinates of a point between any two given points, to find the area of a triangle
        etc.";26.16469;2;M1007;0;
Himachal Pradesh;;10;4331;math;32.813667;Determines all trigonometric ratios with respect to a given acute angle (of a right triangle) and uses them in solving problems in daily life contexts like finding heights of different structures or distance from them.;29.164358;2;M1008;0;
Himachal Pradesh;;10;4368;math;36.4026;Derives proofs of theorems related to the tangents of circles.;30.360216;2;M1009;0;
Himachal Pradesh;;10;4405;math;20.765802;Examines the steps of geometrical constructions and reason out each step;19.228767;2;M1010;0;
Himachal Pradesh;;10;4442;math;35.30695;Finds surface areas and volumes of objects in the surroundings by visualising them as a combination of different solids like cylinder and a cone, cylinder and a hemisphere, combination of different cubes, etc.;34.01034;2;M1011;0;
Himachal Pradesh;;10;4479;math;27.297476;Calculates mean, median and mode for different sets of data related with real life contexts.;24.366577;2;M1012;0;
Himachal Pradesh;;10;4516;sci;37.17107;Differentiates materials, objects, organisms, phenomena, and processes, based on, properties and characteristics.;37.066856;2;SCI1001;0;
Himachal Pradesh;;10;4553;sci;36.145523;Classifies materials, objects, organisms, phenomena, and processes, based on properties and characteristics.;35.346607;2;SCI1002;0;
Himachal Pradesh;;10;4590;sci;40.16393;Relates processes and phenomena with causes and effects;41.11894;2;SCI1003;0;
Himachal Pradesh;;10;4627;sci;35.628475;Explains processes and phenomena.;34.101986;2;SCI1004;0;
Himachal Pradesh;;10;4664;sci;29.918556;Analyses and interprets data, graphs, and figures;29.823833;2;SCI1005;0;
Himachal Pradesh;;10;4701;sci;28.238886;Calculates using the data given;28.38576;2;SCI1006;0;
Himachal Pradesh;;10;4738;sci;37.598038;Uses scientific conventions to represent units of various quantities, symbols, formulae, and equations.;35.61995;2;SCI1007;0;
Himachal Pradesh;;10;4775;sci;32.583794;Applies learning to hypothetical situations;32.063282;2;SCI1008;0;
Himachal Pradesh;;10;4812;sci;36.140385;Applies scientific concepts in daily life and solving problems;37.040558;2;SCI1009;0;
Himachal Pradesh;;10;4849;sci;28.161814;Derives formulae, equations, and laws;27.29189;2;SCI1010;0;
Himachal Pradesh;;10;4886;sst;33.983433;Recognises and retrieves facts, figures, and narrate processes.;34.564598;2;SST1001;0;
Himachal Pradesh;;10;4923;sst;36.572113;Classifies and compares events, facts, data, and figures.;37.772594;2;SST1002;0;
Himachal Pradesh;;10;4960;sst;35.907436;Explains cause and effect relationship between phenomena, events, and their occurrence.;36.317673;2;SST1003;0;
Himachal Pradesh;;10;4997;sst;33.303093;Analyses and evaluates information.;33.87735;2;SST1004;0;
